joint_int_id,address,joint_str_id,name
2033,4 Water St,ignazios-brooklyn,Ignazio's
2034,369 Jay St,metro-star-café-brooklyn-2,Metro Star Café
2035,121 Montague St,le-pain-quotidien-brooklyn-7,Le Pain Quotidien
2036,78 Henry St,heights-falafel-brooklyn,Heights Falafel
2037,20 Jay St,yalla-at-punto-bianco-brooklyn,Yalla at Punto Bianco
2038,7 Cadman Plz W,7-old-fulton-restaurant-brooklyn,7 Old Fulton Restaurant
2039,7 Old Fulton St,old-fulton-restaurant-brooklyn,Old Fulton Restaurant
2040,44 Henry St,henrys-end-restaurant-brooklyn-3,Henry's End Restaurant
2041,80 Clark St,clarks-restaurant-brooklyn,Clark's Restaurant
2042,66 Hicks St,jack-the-horse-tavern-brooklyn,Jack the Horse Tavern
2043,81 Washington St,westville-dumbo-brooklyn,Westville Dumbo
2044,126 Front St,superfine-brooklyn,Superfine
2045,220 Cadman Plz W,park-plaza-restaurant-brooklyn,Park Plaza Restaurant
2046,1 Water St,the-river-café-brooklyn-3,The River Café
2047,145 Front St,little-muenster-tiny-takeout-brooklyn,Little Muenster Tiny Takeout
2048,58 Pearl St,dumbo-grillo-new-york,Dumbo Grillo
2049,145 Front St,mamselles-teas-and-tarts-brooklyn,Mamselles Teas and Tarts
2050,139 Montague St,custom-house-brooklyn,Custom House
2051,50 Henry St,brooklyn-heights-wine-bar-and-kitchen-brooklyn,Brooklyn Heights Wine Bar & Kitchen
2052,62 Henry St,henry-street-ale-house-brooklyn,Henry Street Ale House
2053,15 Main St,atrium-dumbo-brooklyn,Atrium Dumbo
2054,1 Old Fulton St,shake-shack-brooklyn-12,Shake Shack
2055,141 Montague St,b-good-brooklyn-3,b.good
2056,138 Montague St,five-guys-burgers-and-fries-brooklyn-8,Five Guys Burgers and Fries
2057,2 Metrotech Ctr,five-guys-burgers-and-fries-brooklyn-7,Five Guys Burgers and Fries
2058,20 Old Fulton St,the-landing-brooklyn,The Landing
2059,333 Jay St,nathans-famous-hot-dogs-brooklyn-2,Nathan's Famous Hot Dogs
2060,151 Remsen St,curry-heights-brooklyn,Curry Heights
2061,47 Hicks St,tutt-cafe-brooklyn,Tutt Cafe
2062,46 Henry St,asya-indian-restaurant-brooklyn,Asya Indian Restaurant
2063,140 Montague St,gallitos-kitchen-brooklyn,Gallito's Kitchen
2064,339 Adams St,roccos-tacos-and-tequila-bar-brooklyn,Rocco's Tacos & Tequila Bar
2065,5 Front St,gran-electrica-brooklyn,Gran Electrica
2066,185 Montague St,chipotle-mexican-grill-brooklyn-5,Chipotle Mexican Grill
2067,73 Jay St,pedros-mexican-bar-and-restaurant-brooklyn,Pedro's Mexican Bar & Restaurant
2068,Fulton Ferry Landing Pier,buzzito-brooklyn,Buzzito
2069,One Metrotech Ctr,chipotle-mexican-grill-brooklyn-12,Chipotle Mexican Grill
2070,100 Henry St,jalapa-jar-brooklyn,Jalapa Jar
2071,189 Bridge St,amarachi-brooklyn,Amarachi
2072,302 Atlantic Ave,the-soul-spot-brooklyn,The Soul Spot
2073,172 Smith St,el-nuevo-cibao-brooklyn-3,El Nuevo Cibao
2074,27 Smith St,sophies-cuban-cuisine-brooklyn-2,Sophie's Cuban Cuisine
2075,66 Willoughby St,casella-bagel-coffe-shop-new-york,Casella Bagel Coffe Shop
2076,306 Gold St,pollo-d-oro-downtown-brooklyn-2,Pollo D' Oro
2077,78 Willoughby St,tio-pio-brooklyn,Tio Pio
2078,119 Court St,tío-pío-brooklyn-3,Tío Pío
2079,148 Lawrence St,yaso-tangbao-brooklyn,Yaso Tangbao
2080,192 Duffield St,golden-fried-dumpling-brooklyn,Golden Fried Dumpling
2081,54 Willoughby St,chang-heng-brooklyn,Chang Heng
2082,152 Lawrence St,lees-villa-brooklyn,Lee's Villa
2083,Court and Atlantic Streets,rickshaw-dumpling-truck-brooklyn,Rickshaw Dumpling Truck
2084,52 Willoughby St,bk-express-downtown-brooklyn,BK Express
2085,121 Smith St,panda-delight-brooklyn,Panda Delight
2086,82 Livingston St,chus-gourmet-brooklyn,Chu's Gourmet
2087,306 Gold St,jun-shokudo-brooklyn,Jun Shokudo
2088,122 Smith St,ki-sushi-brooklyn,Ki Sushi
2089,115 Smith St,kyoto-brooklyn,Kyoto
2090,25 Bond St,ganso-ramen-brooklyn,Ganso Ramen
2091,150 Lawrence St,hibachi-king-downtown-brooklyn-2,Hibachi King
2092,134 Smith St,hancos-brooklyn,Hanco's
2093,66 Willoughby St,domo-taco-brooklyn-4,Domo Taco
2094,216 Duffield St,kimoto-rooftop-brooklyn-5,Kimoto Rooftop
2095,112 Smith St,luannes-wild-ginger-all-asian-vegan-brooklyn,LuAnne's Wild Ginger All-Asian Vegan
2096,300 Schermerhorn St,brasserie-séoul-brooklyn-2,Brasserie Séoul
2097,170 Smith St,ssam-brooklyn,SSAM
2098,327 Gold St,forno-rosso-pizzeria-downtown-brooklyn-6,Forno Rosso Pizzeria
2099,298 Atlantic Ave,sottocasa-pizzeria-boerum-hill-brooklyn,Sottocasa Pizzeria- Boerum Hill
2100,174 Smith St,pane-e-vino-brooklyn,Pane E Vino
2101,90 Livingston St,piz-zetta-brooklyn-2,Piz-zetta
2102,84 Court St,queen-italian-restaurant-brooklyn,Queen Italian Restaurant
2103,68 Bergen St,numero-28-pizzeria-and-cucina-brooklyn,Numero 28 Pizzeria & Cucina
2104,228 Duffield St,avere-ristorante-brooklyn,Avere Ristorante
2105,15 Metrotech Ctr,lucianos-brooklyn,Luciano's
2106,114 Court St,my-little-pizzeria-brooklyn,My Little Pizzeria
2107,51 Willoughby St,99-cent-fresh-hot-pizza-new-york-2,99 Cent Fresh Hot Pizza
2108,146 Smith St,dominos-pizza-brooklyn-12,Domino's Pizza
2109,150 Smith St,caruso-pizzeria-and-restaurant-brooklyn,Caruso Pizzeria &  Restaurant
2110,139 Court St,pronto-pizza-brooklyn,Pronto Pizza
2111,208 Livingston St,bella-pizza-brooklyn-2,Bella Pizza
2112,255 Livingston St,99-cents-hot-pizza-brooklyn,99 Cents Hot Pizza
2113,25 Bond St,baris-of-brooklyn-pizzeria-brooklyn,Bari's of Brooklyn Pizzeria
2114,40 Hoyt St,bella-pizzeria-restaurant-brooklyn,Bella Pizzeria Restaurant
2115,292 Livingston,papa-johns-pizza-brooklyn-13,Papa John's Pizza
2116,547 Fulton St,fulton-fried-chicken-inc-downtown-brooklyn,Fulton Fried Chicken Inc
2117,148 Lawrence St,papa-johns-pizza-brooklyn-103,Papa John's Pizza
2118,224 Atlantic Ave,the-gumbo-bros-brooklyn,The Gumbo Bros
2119,320 Atlantic Ave,french-louie-boerum-hill,French Louie
2120,409-411 Atlantic Ave,bacchus-bistro-and-wine-bar-brooklyn-2,Bacchus Bistro & Wine Bar
2121,128 Smith St,bar-tabac-brooklyn,Bar Tabac
2122,120 Smith St,bien-cuit-brooklyn,Bien Cuit
2123,2 Metrotech Ctr,la-défense-brooklyn-5,La Défense
2124,138 Smith St,bornholm-brooklyn-2,Bornholm
2125,158 Lawrence St,souvlaki-house-brooklyn,Souvlaki House
2126,34 Willoughby St,doner-kebab-nyc-brooklyn-2,Doner Kebab Nyc
2127,81 Hoyt St,bijans-brooklyn-2,Bijan's
2128,343 Gold St,myrtle-and-gold-brooklyn,Myrtle and Gold
2129,140 Schermerhorn St,black-walnut-brooklyn,Black Walnut
2130,112 Bond St,building-on-bond-brooklyn,Building on Bond
2131,229 Duffield St,brooklyn-brewhouse-brooklyn,Brooklyn Brewhouse
2132,56 Willoughby St,dining-room-bar-and-grill-brooklyn,Dining Room Bar & Grill
2133,115 Court Street,samurai-sam-brooklyn,Samurai Sam
2134,277 Gold St,brownstone-bar-and-restaurant-downtown-brooklyn,Brownstone Bar & Restaurant
2135,129 Livingston St,b-lunch-bar-brooklyn,B Lunch Bar
2136,364 Atlantic Ave,grandmas-house-brooklyn,Grandma's House
2137,166 Smith St,uglyduckling-brooklyn,Uglyduckling
2138,64 Court St,o-keefes-bar-and-grill-brooklyn,O'Keefe's Bar & Grill
2139,345 Adams St,hill-country-barbecue-market-brooklyn,Hill Country Barbecue Market
2140,253 Livingston St,ihop-brooklyn-10,IHOP
2141,155 Livingston St,new-apollo-diner-brooklyn,New Apollo Diner
2142,149 Court St.,bareburger-new-york-11,Bareburger
2143,180 Livingston St,dallas-bbq-brooklyn,Dallas BBQ
2144,282 Atlantic Ave,two-8-two-brooklyn,two8two Bar & Burger
2145,409 Fulton St,shake-shack-brooklyn,Shake Shack
2146,250 Joralemon St,halalish-brooklyn,Halalish
2147,257 Gold St,gold-street-market-brooklyn,Gold Street Market
2148,82 Court St,mcdonalds-brooklyn-37,McDonald's
2149,420 Fulton St,mcdonalds-brooklyn-26,McDonald's
2150,400 Jay St,buffalo-boss-brooklyn-2,Buffalo Boss
2151,80 Court St,popeyes-brooklyn-32,Popeyes
2152,472 Fulton St,fulton-hot-dog-king-brooklyn,Fulton Hot Dog King
2153,345 Adams St,hill-country-chicken-brooklyn,Hill Country Chicken
2154,145 Court St,yemen-cuisine-brooklyn-2,Yemen Cuisine
2155,Gallatin Pl & Fulton St,halal-cart-new-york-30,Halal Cart
2156,47-65 Court St,kazi-halal-new-york-2,Kazi Halal
2157,405 Atlantic Ave,bedouin-tent-restaurant-brooklyn,Bedouin Tent Restaurant
2158,NW corner of Court Street and Joralemon,court-and-joralemon-chicken-and-rice-cart-brooklyn,Court and Joralemon Chicken & Rice Cart
2159,142 Smith St,britain-indian-restaurant-brooklyn,Britain Indian Restaurant
2160,152 Smith st,fatty-daddy-taco-brooklyn-2,Fatty Daddy Taco
2161,64 Court St,dos-toros-taqueria-brooklyn-3,Dos Toros Taqueria
2162,84 Hoyt St,fast-and-fresh-deli-brooklyn,Fast and Fresh Deli
2163,75 Hoyt St,oaxaca-taqueria-brooklyn-3,Oaxaca Taqueria
2164,113 Court St,the-original-fresco-tortillas-brooklyn,The Original Fresco Tortillas
2165,51B Willoughby St,super-taco-plus-brooklyn,Super Taco Plus
2166,52 Willoughby St,yummy-taco-brooklyn-5,Yummy Taco
2167,54 Willoughby St,super-taco-brooklyn,Super Taco
2168,113 Court St,court-street-fresco-tortilla-brooklyn,Court Street Fresco Tortilla
2169,9 Hanover Pl,cesars-gourmet-cafe-brooklyn,Cesar's Gourmet Cafe
2170,30 Dekalb Ave,the-wei-brooklyn,The Wei
2171,318 Livingston St,xifu-foods-brooklyn,Xifu foods
2172,134 Nevins St,rice-and-miso-brooklyn,Rice & Miso
2173,190 Dean St,rucola-brooklyn,Rucola
2174,395 Flatbush Ave,2-bros-pizza-brooklyn,2 Bros Pizza
2175,222 Hoyt St,marios-pizzeria-brooklyn-3,Mario's Pizzeria
2176,332 Livingston St,angelica-pizza-brooklyn-2,Angelica Pizza
2177,30 Nevins Street,angelica-pizzeria-and-restaurant-brooklyn,Angelica Pizzeria & Restaurant
2178,30 Nevins St,angelicea-pizza-restaurant-brooklyn,Angelicea Pizza Restaurant
2179,494 Atlantic Ave,hollow-nickel-brooklyn-2,Hollow Nickel
2180,213 Duffield St,luntey-commons-brooklyn,Luntey Commons
2181,395 Flatbush Ave Ext,applebees-brooklyn-2,Applebee's
2182,107 3rd Ave,lanos-coffee-shop-and-restaurant-brooklyn,Lano's Coffee Shop & Restaurant
2183,522 Fulton St,burger-king-brooklyn-35,Burger King
2184,395 Flatbush Avenue Ext,mcdonalds-brooklyn-63,McDonald's
2185,289 Livingston St,wingstop-brooklyn,Wingstop
2186,6 Flatbush Ave,papaya-king-brooklyn,Papaya King
2187,4th Ave,halal-truck-brooklyn,Halal Truck
2188,305 Schermerhorn St,govindas-vegetarian-brooklyn,Govinda's Vegetarian
2189,501B Atlantic Ave,masala-grill-brooklyn-3,Masala Grill
2190,417 Nostrand Ave,angelas-bedford-stuyvesant-2,Angela's
2191,481 Nostrand Ave,a-and-a-bake-and-doubles-shop-brooklyn,A&A Bake & Doubles Shop
2192,1267 Fulton St,alis-trinidad-roti-shop-brooklyn-2,Ali's Trinidad Roti Shop
2193,516 Nostrand Ave,pattie-hut-and-grill-new-york,Pattie Hut & Grill
2194,613 Nostrand Ave,chris-caribean-american-restaurant-brooklyn-2,Chris' Caribean American Restaurant
2195,1274 Fulton St,smokey-island-grille-brooklyn,Smokey Island Grille
2196,618 Nostrand Ave,royal-bakery-and-roti-house-brooklyn,Royal Bakery & Roti House
2197,1371 Fulton St,tastee-pattee-brooklyn-2,Tastee Pattee
2198,791 Prospect Pl,peppas-jerk-chicken-brooklyn-2,Peppa's Jerk Chicken
2199,543 Nostrand Ave,pattie-hut-brooklyn,Pattie Hut
2200,724 Nostrand Ave,secrets-brooklyn,Secrets
2201,1235 Bedford Avenue,hometown-studio-brooklyn,Hometown Studio
2202,1293 Fulton St,golden-krust-brooklyn-14,Golden Krust
2203,1293 Fulton St,golden-krust-brooklyn-18,Golden Krust
2204,522 Nostrand Ave,american-latin-cuisine-brooklyn,American Latin Cuisine
2205,1227 Bedford Ave,el-castillo-restaurant-brooklyn,El Castillo Restaurant
2206,665 Nostrand Ave,nostrand-coffee-crown-heights,Nostrand COFFEE
2207,1389 Fulton St,wing-cheong-restaurant-brooklyn,Wing Cheong Restaurant
2208,661 Nostrand Ave,number-one-chinese-kitchen-brooklyn,Number One Chinese Kitchen
2209,582 Nostrand Ave,china-king-brooklyn-2,China King
2210,626 Nostrand Avenue,china-city-brooklyn-3,China City
2211,619 Nostrand Ave,hing-hung-kitchen-brooklyn,Hing Hung Kitchen
2212,56 New York Ave,asian-buffet-office-brooklyn,Asian Buffet Office
2213,516 Nostrand Ave,yummy-restaurant-brooklyn,Yummy Restaurant
2214,1077 Bergen St,cafe-cotton-bean-brooklyn,Cafe Cotton Bean
2215,609 Franklin Ave,sushi-tatsu-ii-brooklyn-3,Sushi Tatsu II
2216,1185 Bedford Ave,sushi-thai-cuisine-brooklyn-2,Sushi Thai Cuisine
2217,604 Nostrand Ave.,sakura-tokyo-brooklyn,Sakura Tokyo
2218,1168 Bedford Ave,joloff-restaurant-brooklyn,Joloff Restaurant
2219,Park Place,cafe-rue-dix-brooklyn,Cafe Rue Dix
2220,1235 Fulton St,le-baobab-gouygui-2-brooklyn,Le Baobab Gouygui 2
2221,1286 Fulton St,not-just-pizza-brooklyn,Not Just Pizza
2222,1278 Fulton St,roll-and-go-1-pizza-brooklyn,Roll & Go $1 Pizza
2223,345 Nostrand Ave,2-baci-pizzeria-bedford-stuyvesant,2 Baci Pizzeria
2224,357 Nostrand Ave,crown-halal-chicken-and-pizza-brooklyn,Crown Halal Chicken and Pizza
2225,1512 Fulton St,pizza-chef-brooklyn,Pizza Chef
2226,1433 Bedford Ave,catfish-brooklyn-2,Catfish
2227,1365 Fulton St,le-paris-dakar-2-brooklyn,Le Paris Dakar 2
2228,710 Nostrand Ave,the-breukelen-crown-heights,The Breukelen
2229,1230 Bedford Ave,jolie-cafe-brooklyn,Jolie Cafe
2230,306 Gates Ave,gates-manor-new-york,Gates Manor
2231,1227 Bedford Ave,mano-restaurant-bedford-stuyvesant,Mano Restaurant
2232,99 Rogers Ave,99-rogers-crown-heights,99 Rogers
2233,no_address,yeah-dawg-vegan-brooklyn,Yeah Dawg Vegan
2234,1183 Fulton St,fuel-juice-bar-brooklyn-2,Fuel Juice Bar
2235,608 Nostrand Ave,sweet-brooklyn-bar-and-grill-brooklyn,Sweet Brooklyn Bar And Grill
2236,1401 Bedford Ave,brooklyn-exposure-brooklyn-2,Brooklyn Exposure
2237,1177 Bedford Ave,bedford-hall-brooklyn,Bedford Hall
2238,1153 Fulton Street,popeyes-bedford-stuyvesant,Popeyes
2239,551 Nostrand Ave,texas-chicken-and-burgers-brooklyn-2,Texas Chicken & Burgers
2240,1360 Fulton St,applebees-brooklyn-5,Applebee's
2241,491 Nostrand Ave,checkers-brooklyn-7,Checkers
2242,1275 Fulton St,mcdonalds-brooklyn-3,McDonald's
2243,1270 Fulton St,wingstop-brooklyn-3,Wingstop
2244,402 Nostrand Ave,crown-fried-chicken-brooklyn-31,Crown Fried Chicken
2245,495 Nostrand Ave,kfc-brooklyn-21,KFC
2246,1180 Bedford Ave,napoleons-southern-cuisine-and-bakery-brooklyn,Napoleon's Southern Cuisine & Bakery
2247,1168 Fulton St,halal-restaurant-brooklyn,Halal Restaurant
2248,586 Nostrand Ave,india-house-restaurant-brooklyn-4,India House Restaurant
2249,526 Nostrand Ave,abir-halal-restaurant-brooklyn,Abir Halal Restaurant
2250,1178 Fulton St,al-masry-restaurant-brooklyn,Al Masry Restaurant
2251,1018 Bergen St,bombay-spice-brooklyn,Bombay Spice
2252,1176 Bedford Ave,bombay-grill-brooklyn-5,Bombay Grill
2253,787 Prospect Pl,curry-garden-brooklyn-3,Curry Garden
2254,525 Nostrand Ave,bombay-curry-brooklyn-4,Bombay Curry
2255,1116 Bedford Ave,oaxaca-taqueria-brooklyn,Oaxaca Taqueria
2256,417 Marcus Garvey Blvd,tree-house-brooklyn,Tree House
2257,392 Halsey St,kafe-louverture-brooklyn,Kafe Louverture
2258,135 Kingston Ave,cas-west-indian-and-american-restaurant-brooklyn,Cas West Indian & American Restaurant
2259,1501 Fulton St,rickys-eat-well-jamaican-restaurant-brooklyn,Ricky's Eat Well Jamaican Restaurant
2260,126 Utica Ave,irie-caribbean-kitchen-and-bakery-brooklyn,Irie Caribbean Kitchen & Bakery
2261,1563 Fulton St,blue-cafe-restaurant-brooklyn,Blue Cafe Restaurant
2262,1444 Fulton St,originals-soldier-new-york,Original's Soldier
2263,115 Kingston Ave,arthurines-kitchen-brooklyn,Arthurine's Kitchen
2264,1505 Fulton St,the-new-people-kitchen-brooklyn,The New People Kitchen
2265,108 Kingston Ave,new-cheung-lee-kitchen-brooklyn,New Cheung Lee Kitchen
2266,1610 Fulton St,leon-kitchen-brooklyn,Leon Kitchen
2267,127 Kingston Ave,eastern-chinese-restaurant-brooklyn,Eastern Chinese Restaurant
2268,374 Marcus Garvey Blvd,china-king-brooklyn-4,China King
2269,1450 Fulton St,a-gusto-bedford-stuyvesant-3,A Gusto
2270,352 A Tompkins Ave,wonderful-asian-restaurant-brooklyn,Wonderful Asian Restaurant
2271,330 Halsey St,rocco-pizza-brooklyn-2,Rocco Pizza
2272,116 Kingston Ave,crown-fried-chicken-and-pizza-brooklyn-3,Crown Fried Chicken & Pizza
2273,330 Halsey St,uncle-vinnies-pizza-brooklyn,Uncle Vinnie's Pizza
2274,1427 Fulton St,king-pizza-and-fried-chicken-brooklyn-2,King Pizza & Fried Chicken
2275,1479 Fulton St,dominos-pizza-brooklyn-20,Domino's Pizza
2276,1446 Fulton St,fulton-ale-house-brooklyn,Fulton Ale House
2277,1431 Fulton St,little-caesars-pizza-brooklyn,Little Caesars Pizza
2278,1422 Fulton St,popeyes-brooklyn-23,Popeyes
2279,397 Tompkins Ave,eugene-and-co-bedford-stuyvesant,Eugene & Co
2280,553 Throop Ave,true-taste-new-york,True Taste
2281,415 Tompkins Ave,peaches-hothouse-brooklyn,Peaches HotHouse
2282,433 Marcus Garvey Blvd,brown-sugar-club-brooklyn,Brown Sugar Club
2283,1444 Fulton St,sallys-jamaican-restaurant-brooklyn,Sally's Jamaican Restaurant
2284,260 Halsey Street,lindas-rib-kage-bedford-stuyvesant,Linda's Rib Kage
2285,303 Halsey St,royal-rib-house-brooklyn,Royal Rib House
2286,1531 Fulton St,mcdonalds-brooklyn-55,McDonald's
2287,1229 Bergen St,git-it-n-git-brooklyn,Git-It-N'-Git
2288,439 Marcus Garvey Blvd,wing-it-bedford-stuyvesant-2,Wing it
2289,627 Throop Ave,sweets-and-treats-brooklyn,Sweets & Treats
2290,no_address,sukkr-brooklyn,Sukkr
2291,361 Halsey St,tepache-bedford-stuyvesant,Tepache
2292,1483 Fulton St,el-jeffe-brooklyn,El Jeffe
2293,261 Patchen Ave,mitchells-kitchen-bedford-stuyvesant,Mitchell's Kitchen
2294,197 Patchen Ave,grandchamps-kitchen-and-market-bedford-stuyvesant,Grandchamps Kitchen & Market
2295,243 Malcom X Blvd,natural-blend-bedford-stuyvesant,Natural Blend
2296,1706 Atlantic Ave,golden-krust-crown-heights,Golden Krust
2297,148  Utica Ave,peoples-healthy-eaters-brooklyn,Peoples Healthy Eaters
2298,370 Lewis Ave,brooklyn-beso-restaurant-and-bar-brooklyn,Brooklyn Beso Restaurant & Bar
2299,343 Lewis Ave,lucky-house-kitchen-brooklyn,Lucky House Kitchen
2300,301 Malcolm X Blvd,po-lee-chinese-restaurant-brooklyn-2,PO Lee Chinese Restaurant
2301,222 Malcolm X Blvd,homei-restaurant-brooklyn,Homei Restaurant
2302,69 Utica Ave,new-sunny-chinese-food-brooklyn,New Sunny Chinese Food
2303,130 Utica Ave,china-garden-brooklyn-4,China Garden
2304,343 Lewis Ave,hing-home-kitchen-brooklyn,Hing Home Kitchen
2305,330 Malcolm X Blvd,nana-ramen-brooklyn,Nana Ramen
2306,352 Malcolm X Blvd,daddy-greens-brooklyn,Daddy Greens
2307,435 Halsey St,saraghina-brooklyn,Saraghina
2308,299 Malcolm X Blvd,krazy-chicken-and-pizza-brooklyn-2,Krazy Chicken and Pizza
2309,238 Malcolm X Blvd,l-antagoniste-bedford-stuyvesant,L'Antagoniste
2310,310 Malcom X Blvd,chez-oskar-brooklyn,Chez Oskar
2311,558 Halsey St,georges-andré-vintage-café-brooklyn-2,Georges-André Vintage Café
2312,616 Halsey St,zabka-eastern-european-coffee-lounge-brooklyn-2,Zabka Eastern European Coffee Lounge
2313,212 Patchen Ave,mannys-brooklyn,Manny's
2314,148 Utica Ave,crown-fried-chicken-brooklyn-58,Crown Fried Chicken
2315,216 Malcolm X Blvd,octavias-brooklyn,Octavia's
2316,137 Schenectady Ave,new-heights-bar-and-grill-brooklyn,New Heights Bar & Grill
2317,229 Malcolm X Blvd,crown-fried-chicken-brooklyn-39,Crown Fried Chicken
2318,393 Lewis Ave,peaches-brooklyn,Peaches
2319,1662 Atlantic Ave,essence-bar-brooklyn,Essence Bar
2320,87 Utica Ave,dean-street-cafe-brooklyn,Dean Street Cafe
2321,256 Malcolm X Blvd,taj-masala-brooklyn,Taj Masala
2322,1174 Saint Marks Ave,indian-masala-brooklyn-2,Indian Masala
2323,478 Halsey St,oaxaca-taqueria-bedford-stuyvesant,Oaxaca Taqueria
2324,233 Ralph Ave,cartaz-caribbean-cuisine-bedford-stuyvesant,Cartaz Caribbean Cuisine
2325,521 Decatur St,maroon-sausage-company-brooklyn,Maroon Sausage Company
2326,479 Ralph Ave,no-1-chinese-restaurant-brooklyn-11,No 1 Chinese Restaurant
2327,638 Decatur Street,ho-may-chinese-restaurant-brooklyn,Ho May Chinese Restaurant
2328,249 Ralph Ave,great-taste-brooklyn,Great Taste
2329,102 Saratoga Ave.,new-york-fried-chicken-bedford-stuyvesant,New York Fried Chicken
2330,373 Chauncey St,noels-kitchen-brooklyn,Noel's Kitchen
2331,153 Howard Ave,butch-and-coco-cafe-bedford-stuyvesant-2,Butch & Coco Cafe
2332,194 Ralph Ave,t-roc-homestyle-cooking-brooklyn,T Roc Homestyle Cooking
2333,1885 Atlantic Ave,mcdonalds-brooklyn,McDonald's
2334,444 Ralph Ave,halsey-street-grill-crown-heights-2,Halsey Street Grill
2335,1994 Atlantic Ave,popeyes-crown-heights,Popeye's
2336,1876 Fulton St,wings-and-ribs-brooklyn,Wings And Ribs
2337,245 Ralph Ave,thee-seven-sisters-brooklyn,Thee Seven Sister's
2338,577 Decatur St,delhi-heights-brooklyn,Delhi Heights
2339,1759 Broadway,island-vybz-jamaican-restaurant-brooklyn,Island Vybz Jamaican Restaurant
2340,1638 Eastern Pkwy,four-t-restaurant-brownsville,Four T Restaurant
2341,1413 Bushwick Ave,salud-bar-and-grill-brooklyn,Salud Bar & Grill
2342,1794 Broadway,new-jin-shing-brooklyn,New Jin Shing
2343,1772 Broadway,egg-roll-brooklyn,Egg Roll
2344,53 Rockaway Avenue,new-united-chinese-kitchen-brooklyn,New United Chinese Kitchen
2345,180 Rockaway Ave,the-green-place-nigeria-restaurant-brooklyn,The Green Place Nigeria Restaurant
2346,1717 Broadway,armandos-pizza-brooklyn-3,Armando's Pizza
2347,1695 Broadway,n-y-c-fried-chicken-and-pizza-brooklyn,N Y C Fried Chicken & Pizza
2348,152 Rockaway Ave,crown-pizza-and-chicken-brooklyn,Crown Pizza & Chicken
2349,1525 E New York Ave,super-convenience-deli-brooklyn,Super Convenience Deli
2350,1695 Broadway,tandoori-masala-brooklyn,Tandoori Masala
2351,1636 Broadway,el-burrito-nacho-brooklyn,El Burrito Nacho
2352,1626 Broadway,cherokee-deli-brooklyn,Cherokee Deli
2353,1846 E New York Ave,burger-ur-way-brooklyn-3,Burger Ur Way
2354,2787 Atlantic Ave,mi-casita-brooklyn,Mi Casita
2355,100 Jamaica Ave,caoba-brooklyn-bistro-brooklyn,Caoba Brooklyn Bistro
2356,"123 Jamaica Ave,",bonao-bar-and-restaurant-cypress-hills,Bonao Bar & Restaurant
2357,627 Sutter Ave,china-tastes-brooklyn,China Tastes
2358,587 Sutter Avenue,new-lian-xian-chinese-restaurant-brooklyn,New Lian Xian Chinese Restaurant
2359,603 Sutter Ave,steve-and-mike-pizzeria-east-new-york,Steve and Mike Pizzeria
2360,141 Pennsylvania Ave,halal-fried-chicken-and-pizza-east-new-york,Halal Fried Chicken & Pizza
2361,123 Jamaica Ave,el-nuevo-bonao-resturant-corp-brooklyn,El Nuevo Bonao Resturant Corp
2362,Corner of Marginar St and Bushwick Ave,santo-domingo-chimi-new-york,Santo Domingo Chimi
2363,188 Jamaica Ave,yolanda-restaurant-new-york,Yolanda Restaurant
2364,2592 Atlantic Ave,east-market-diner-brooklyn,East Market Diner
2365,2788 Fulton St,kennedy-fried-chicken-new-york-13,Kennedy Fried Chicken
2366,15 Jamaica Ave,mcdonalds-brooklyn-9,McDonald's
2367,50 Jamaica Ave,mcdonalds-brooklyn-38,McDonald's
2368,2176 Pitkin Ave,crown-fried-chicken-brooklyn-71,Crown Fried Chicken
2369,577 Sutter Ave,crown-fried-chicken-brooklyn-69,Crown Fried Chicken
2370,2618 Fulton St,us-fried-chicken-brooklyn-2,US Fried Chicken
2371,2354 Pitkin Ave,mobays-koal-pot-and-grill-brooklyn,Mobay's Koal Pot and Grill
2372,582 Liberty Ave,la-cuesta-restaurant-brooklyn,La Cuesta Restaurant
2373,234 Cleveland St,tavares-restaurant-brooklyn,Tavares Restaurant
2374,638 Blake Ave,golden-star-kitchen-brooklyn,Golden Star Kitchen
2375,2892 Fulton St,foo-lee-brooklyn,Foo Lee
2376,2824 Fulton St,golden-panda-cypress-hills,Golden Panda
2377,263 Hendrix St,festac-grill-brooklyn,Festac Grill
2378,2196 Pitkin Ave,dominos-pizza-brooklyn,Domino's Pizza
2379,2874 Fulton St,little-caesars-pizza-brooklyn-3,Little Caesars Pizza
2380,2838 Atlantic Ave,papa-johns-pizza-brooklyn-107,Papa John's Pizza
2381,2928 Atlantic Ave,rico-chimi-cafeteria-brooklyn,Rico Chimi Cafeteria
2382,2908-2912 Fulton St,jackie-chimi-and-deli-brooklyn,Jackie Chimi & Deli
2383,2800 Atlantic Ave,mcdonalds-brooklyn-39,McDonald's
2384,2915 Fulton St,the-roti-shack-brooklyn,The Roti Shack
2385,855 Belmont Avenue,new-beginning-west-indian-and-american-cuisine-brooklyn,New Beginning West Indian and American Cuisine
2386,862 New Lots Ave,santo-domingo-restaurant-brooklyn-2,Santo Domingo Restaurant
2387,3007 Fulton St,chimi-monumental-brooklyn,Chimi Monumental
2388,2961 Fulton St,nancy-restaurant-brooklyn,Nancy Restaurant
2389,986 Sutter Ave,new-wah-on-restaurant-brooklyn,New Wah On Restaurant
2390,1013 Sutter Ave,golden-china-east-new-york,Golden China
